slim_id	slim_name	direction	entrez_gene_id	gene_symbol
DOID:219	colon cancer	up	10603	SH2B2
DOID:219	colon cancer	up	9047	SH2D2A
DOID:219	colon cancer	up	23677	SH3BP4
DOID:219	colon cancer	up	6455	SH3GL1
DOID:219	colon cancer	up	54436	SH3TC1
DOID:219	colon cancer	up	79628	SH3TC2
DOID:219	colon cancer	up	6461	SHB
DOID:219	colon cancer	up	7979	SHFM1
DOID:219	colon cancer	up	6477	SIAH1
DOID:219	colon cancer	up	27036	SIGLEC7
DOID:219	colon cancer	up	27180	SIGLEC9
DOID:219	colon cancer	up	10280	SIGMAR1
DOID:219	colon cancer	up	64374	SIL1
DOID:219	colon cancer	up	6493	SIM2
DOID:219	colon cancer	up	140885	SIRPA
DOID:219	colon cancer	up	6495	SIX1
DOID:219	colon cancer	up	4990	SIX6
DOID:219	colon cancer	up	23517	SKIV2L2
DOID:219	colon cancer	up	6502	SKP2
DOID:219	colon cancer	up	7884	SLBP
DOID:219	colon cancer	up	4891	SLC11A2
DOID:219	colon cancer	up	10723	SLC12A7
DOID:219	colon cancer	up	56996	SLC12A9
DOID:219	colon cancer	up	9120	SLC16A6
DOID:219	colon cancer	up	6573	SLC19A1
DOID:219	colon cancer	up	9390	SLC22A13
DOID:219	colon cancer	up	9187	SLC24A1
DOID:219	colon cancer	up	10166	SLC25A15
DOID:219	colon cancer	up	10478	SLC25A17
DOID:219	colon cancer	up	81034	SLC25A32
DOID:219	colon cancer	up	6513	SLC2A1
DOID:219	colon cancer	up	6515	SLC2A3
DOID:219	colon cancer	up	56731	SLC2A4RG
DOID:219	colon cancer	up	7781	SLC30A3
DOID:219	colon cancer	up	55676	SLC30A6
DOID:219	colon cancer	up	1317	SLC31A1
DOID:219	colon cancer	up	7355	SLC35A2
DOID:219	colon cancer	up	51006	SLC35C2
DOID:219	colon cancer	up	54978	SLC35F6
DOID:219	colon cancer	up	55652	SLC48A1
DOID:219	colon cancer	up	6521	SLC4A1
DOID:219	colon cancer	up	6508	SLC4A3
DOID:219	colon cancer	up	9497	SLC4A7
DOID:219	colon cancer	up	9498	SLC4A8
DOID:219	colon cancer	up	79581	SLC52A2
DOID:219	colon cancer	up	6526	SLC5A3
DOID:219	colon cancer	up	8884	SLC5A6
DOID:219	colon cancer	up	6530	SLC6A2
DOID:219	colon cancer	up	54716	SLC6A20
DOID:219	colon cancer	up	6533	SLC6A6
DOID:219	colon cancer	up	23657	SLC7A11
DOID:219	colon cancer	up	9057	SLC7A6
DOID:219	colon cancer	up	84679	SLC9A7
DOID:219	colon cancer	up	6579	SLCO1A2
DOID:219	colon cancer	up	28231	SLCO4A1
DOID:219	colon cancer	up	81796	SLCO5A1
DOID:219	colon cancer	up	6585	SLIT1
DOID:219	colon cancer	up	10650	SLMO1
DOID:219	colon cancer	up	6590	SLPI
DOID:219	colon cancer	up	4090	SMAD5
DOID:219	colon cancer	up	4091	SMAD6
DOID:219	colon cancer	up	50485	SMARCAL1
DOID:219	colon cancer	up	6599	SMARCC1
DOID:219	colon cancer	up	6602	SMARCD1
DOID:219	colon cancer	up	6603	SMARCD2
DOID:219	colon cancer	up	6605	SMARCE1
DOID:219	colon cancer	up	10592	SMC2
DOID:219	colon cancer	up	9126	SMC3
DOID:219	colon cancer	up	10051	SMC4
DOID:219	colon cancer	up	9887	SMG7
DOID:219	colon cancer	up	56006	SMG9
DOID:219	colon cancer	up	10285	SMNDC1
DOID:219	colon cancer	up	55234	SMU1
DOID:219	colon cancer	up	64750	SMURF2
DOID:219	colon cancer	up	56950	SMYD2
DOID:219	colon cancer	up	64754	SMYD3
DOID:219	colon cancer	up	10322	SMYD5
DOID:219	colon cancer	up	6617	SNAPC1
DOID:219	colon cancer	up	6621	SNAPC4
DOID:219	colon cancer	up	23557	SNAPIN
DOID:219	colon cancer	up	9627	SNCAIP
DOID:219	colon cancer	up	27044	SND1
DOID:219	colon cancer	up	23020	SNRNP200
DOID:219	colon cancer	up	6626	SNRPA
DOID:219	colon cancer	up	6628	SNRPB
DOID:219	colon cancer	up	6629	SNRPB2
DOID:219	colon cancer	up	6631	SNRPC
DOID:219	colon cancer	up	6632	SNRPD1
DOID:219	colon cancer	up	6633	SNRPD2
DOID:219	colon cancer	up	6634	SNRPD3
DOID:219	colon cancer	up	6636	SNRPF
DOID:219	colon cancer	up	6641	SNTB1
DOID:219	colon cancer	up	6645	SNTB2
DOID:219	colon cancer	up	54212	SNTG1
DOID:219	colon cancer	up	29887	SNX10
DOID:219	colon cancer	up	8435	SOAT2
DOID:219	colon cancer	up	6652	SORD
DOID:219	colon cancer	up	6659	SOX4
DOID:219	colon cancer	up	10407	SPAG11B
DOID:219	colon cancer	up	6676	SPAG4
DOID:219	colon cancer	up	6683	SPAST
DOID:219	colon cancer	up	124044	SPATA2L
DOID:219	colon cancer	up	79029	SPATA5L1
DOID:219	colon cancer	up	57405	SPC25
DOID:219	colon cancer	up	60559	SPCS3
DOID:219	colon cancer	up	54908	SPDL1
DOID:219	colon cancer	up	25876	SPEF1
DOID:219	colon cancer	up	10417	SPON2
DOID:219	colon cancer	up	6697	SPR
DOID:219	colon cancer	up	81848	SPRY4
DOID:219	colon cancer	up	6712	SPTBN2
DOID:219	colon cancer	up	80763	SPX
DOID:219	colon cancer	up	6713	SQLE
DOID:219	colon cancer	up	6715	SRD5A1
DOID:219	colon cancer	up	6728	SRP19
DOID:219	colon cancer	up	6733	SRPK2
DOID:219	colon cancer	up	58477	SRPRB
DOID:219	colon cancer	up	6426	SRSF1
DOID:219	colon cancer	up	6428	SRSF3
DOID:219	colon cancer	up	8683	SRSF9
DOID:219	colon cancer	up	6741	SSB
DOID:219	colon cancer	up	6742	SSBP1
DOID:219	colon cancer	up	8636	SSNA1
DOID:219	colon cancer	up	6745	SSR1
DOID:219	colon cancer	up	6746	SSR2
DOID:219	colon cancer	up	6747	SSR3
DOID:219	colon cancer	up	6748	SSR4
DOID:219	colon cancer	up	6749	SSRP1
DOID:219	colon cancer	up	10534	SSSCA1
DOID:219	colon cancer	up	81849	ST6GALNAC5
DOID:219	colon cancer	up	8027	STAM
DOID:219	colon cancer	up	6780	STAU1
DOID:219	colon cancer	up	55240	STEAP3
DOID:219	colon cancer	up	6491	STIL
DOID:219	colon cancer	up	10963	STIP1
DOID:219	colon cancer	up	10494	STK25
DOID:219	colon cancer	up	51765	STK26
DOID:219	colon cancer	up	6788	STK3
DOID:219	colon cancer	up	30968	STOML2
DOID:219	colon cancer	up	64220	STRA6
DOID:219	colon cancer	up	29888	STRN4
DOID:219	colon cancer	up	3703	STT3A
DOID:219	colon cancer	up	8677	STX10
DOID:219	colon cancer	up	6804	STX1A
DOID:219	colon cancer	up	10228	STX6
DOID:219	colon cancer	up	57794	SUGP1
DOID:219	colon cancer	up	6612	SUMO3
DOID:219	colon cancer	up	6827	SUPT4H1
DOID:219	colon cancer	up	79723	SUV39H2
DOID:219	colon cancer	up	6856	SYPL1
DOID:219	colon cancer	up	10460	TACC3
DOID:219	colon cancer	up	6869	TACR1
DOID:219	colon cancer	up	4070	TACSTD2
DOID:219	colon cancer	up	6872	TAF1
DOID:219	colon cancer	up	6883	TAF12
DOID:219	colon cancer	up	9014	TAF1B
DOID:219	colon cancer	up	79101	TAF1D
DOID:219	colon cancer	up	6873	TAF2
DOID:219	colon cancer	up	6878	TAF6
DOID:219	colon cancer	up	10629	TAF6L
DOID:219	colon cancer	up	6880	TAF9
DOID:219	colon cancer	up	8407	TAGLN2
DOID:219	colon cancer	up	6888	TALDO1
DOID:219	colon cancer	up	6895	TARBP2
DOID:219	colon cancer	up	80222	TARS2
DOID:219	colon cancer	up	9797	TATDN2
DOID:219	colon cancer	up	64786	TBC1D15
DOID:219	colon cancer	up	125058	TBC1D16
DOID:219	colon cancer	up	93594	TBC1D31
DOID:219	colon cancer	up	9882	TBC1D4
DOID:219	colon cancer	up	23061	TBC1D9B
DOID:219	colon cancer	up	1155	TBCB
DOID:219	colon cancer	up	55171	TBCCD1
DOID:219	colon cancer	up	6904	TBCD
DOID:219	colon cancer	up	6905	TBCE
DOID:219	colon cancer	up	26608	TBL2
DOID:219	colon cancer	up	10607	TBL3
DOID:219	colon cancer	up	9519	TBPL1
DOID:219	colon cancer	up	6915	TBXA2R
DOID:219	colon cancer	up	8557	TCAP
DOID:219	colon cancer	up	6923	TCEB2
DOID:219	colon cancer	up	6938	TCF12
DOID:219	colon cancer	up	6929	TCF3
DOID:219	colon cancer	up	10732	TCFL5
DOID:219	colon cancer	up	6947	TCN1
DOID:219	colon cancer	up	6949	TCOF1
DOID:219	colon cancer	up	6950	TCP1
DOID:219	colon cancer	up	6954	TCP11
DOID:219	colon cancer	up	6996	TDG
DOID:219	colon cancer	up	55775	TDP1
DOID:219	colon cancer	up	7004	TEAD4
DOID:219	colon cancer	up	9524	TECR
DOID:219	colon cancer	up	9894	TELO2
DOID:219	colon cancer	up	54997	TESC
DOID:219	colon cancer	up	7019	TFAM
DOID:219	colon cancer	up	7020	TFAP2A
DOID:219	colon cancer	up	7023	TFAP4
DOID:219	colon cancer	up	64216	TFB2M
DOID:219	colon cancer	up	7027	TFDP1
DOID:219	colon cancer	up	7029	TFDP2
DOID:219	colon cancer	up	7037	TFRC
DOID:219	colon cancer	up	7038	TG
DOID:219	colon cancer	up	23483	TGDS
DOID:219	colon cancer	up	7046	TGFBR1
DOID:219	colon cancer	up	9392	TGFBRAP1
DOID:219	colon cancer	up	7050	TGIF1
DOID:219	colon cancer	up	96764	TGS1
DOID:219	colon cancer	up	51337	THEM6
DOID:219	colon cancer	up	57187	THOC2
DOID:219	colon cancer	up	8563	THOC5
DOID:219	colon cancer	up	80745	THUMPD2
DOID:219	colon cancer	up	7073	TIAL1
DOID:219	colon cancer	up	8914	TIMELESS
DOID:219	colon cancer	up	10245	TIMM17B
DOID:219	colon cancer	up	100287932	TIMM23
DOID:219	colon cancer	up	7076	TIMP1
DOID:219	colon cancer	up	7078	TIMP3
DOID:219	colon cancer	up	64129	TINAGL1
DOID:219	colon cancer	up	54962	TIPIN
DOID:219	colon cancer	up	93643	TJAP1
DOID:219	colon cancer	up	7083	TK1
DOID:219	colon cancer	up	7084	TK2
DOID:219	colon cancer	up	26007	TKFC
DOID:219	colon cancer	up	7086	TKT
DOID:219	colon cancer	up	8277	TKTL1
DOID:219	colon cancer	up	57707	TLDC1
DOID:219	colon cancer	up	7097	TLR2
DOID:219	colon cancer	up	3195	TLX1
DOID:219	colon cancer	up	80213	TM2D3
DOID:219	colon cancer	up	4071	TM4SF1
DOID:219	colon cancer	up	7108	TM7SF2
DOID:219	colon cancer	up	9375	TM9SF2
DOID:219	colon cancer	up	55319	TMA16
DOID:219	colon cancer	up	11322	TMC6
DOID:219	colon cancer	up	79905	TMC7
DOID:219	colon cancer	up	23023	TMCC1
DOID:219	colon cancer	up	55002	TMCO3
DOID:219	colon cancer	up	11018	TMED1
DOID:219	colon cancer	up	10959	TMED2
DOID:219	colon cancer	up	54868	TMEM104
DOID:219	colon cancer	up	54664	TMEM106B
DOID:219	colon cancer	up	375346	TMEM110
DOID:219	colon cancer	up	144404	TMEM120B
DOID:219	colon cancer	up	54972	TMEM132A
DOID:219	colon cancer	up	28978	TMEM14A
DOID:219	colon cancer	up	57146	TMEM159
DOID:219	colon cancer	up	79847	TMEM180
DOID:219	colon cancer	up	25829	TMEM184B
DOID:219	colon cancer	up	79134	TMEM185B
DOID:219	colon cancer	up	25880	TMEM186
DOID:219	colon cancer	up	84928	TMEM209
DOID:219	colon cancer	up	79583	TMEM231
DOID:219	colon cancer	up	9142	TMEM257
DOID:219	colon cancer	up	746	TMEM258
DOID:219	colon cancer	up	55161	TMEM33
DOID:219	colon cancer	up	55254	TMEM39A
DOID:219	colon cancer	up	10329	TMEM5
DOID:219	colon cancer	up	80021	TMEM62
DOID:219	colon cancer	up	54968	TMEM70
DOID:219	colon cancer	up	27346	TMEM97
DOID:219	colon cancer	up	7112	TMPO
DOID:219	colon cancer	up	64699	TMPRSS3
DOID:219	colon cancer	up	9168	TMSB10
DOID:219	colon cancer	up	7126	TNFAIP1
DOID:219	colon cancer	up	8795	TNFRSF10B
DOID:219	colon cancer	up	51330	TNFRSF12A
DOID:219	colon cancer	up	3604	TNFRSF9
DOID:219	colon cancer	up	9966	TNFSF15
DOID:219	colon cancer	up	7292	TNFSF4
DOID:219	colon cancer	up	80351	TNKS2
DOID:219	colon cancer	up	7134	TNNC1
DOID:219	colon cancer	up	7138	TNNT1
DOID:219	colon cancer	up	30000	TNPO2
DOID:219	colon cancer	up	84951	TNS4
DOID:219	colon cancer	up	9804	TOMM20
DOID:219	colon cancer	up	10953	TOMM34
DOID:219	colon cancer	up	10452	TOMM40
DOID:219	colon cancer	up	9868	TOMM70A
DOID:219	colon cancer	up	7153	TOP2A
DOID:219	colon cancer	up	11073	TOPBP1
DOID:219	colon cancer	up	1861	TOR1A
DOID:219	colon cancer	up	64222	TOR3A
DOID:219	colon cancer	up	7157	TP53
DOID:219	colon cancer	up	7158	TP53BP1
DOID:219	colon cancer	up	7165	TPD52L2
DOID:219	colon cancer	up	1200	TPP1
DOID:219	colon cancer	up	7175	TPR
DOID:219	colon cancer	up	131601	TPRA1
DOID:219	colon cancer	up	8459	TPST2
DOID:219	colon cancer	up	22974	TPX2
DOID:219	colon cancer	up	6434	TRA2B
DOID:219	colon cancer	up	8717	TRADD
DOID:219	colon cancer	up	7185	TRAF1
DOID:219	colon cancer	up	7188	TRAF5
DOID:219	colon cancer	up	10293	TRAIP
DOID:219	colon cancer	up	23471	TRAM1
DOID:219	colon cancer	up	10131	TRAP1
DOID:219	colon cancer	up	51693	TRAPPC2L
DOID:219	colon cancer	up	51499	TRIAP1
DOID:219	colon cancer	up	10626	TRIM16
DOID:219	colon cancer	up	8805	TRIM24
DOID:219	colon cancer	up	5987	TRIM27
DOID:219	colon cancer	up	10155	TRIM28
DOID:219	colon cancer	up	23650	TRIM29
DOID:219	colon cancer	up	9319	TRIP13
DOID:219	colon cancer	up	51504	TRMT112
DOID:219	colon cancer	up	55039	TRMT12
DOID:219	colon cancer	up	27037	TRMT2A
DOID:219	colon cancer	up	55006	TRMT61B
DOID:219	colon cancer	up	10024	TROAP
DOID:219	colon cancer	up	26133	TRPC4AP
DOID:219	colon cancer	up	7226	TRPM2
DOID:219	colon cancer	up	80036	TRPM3
DOID:219	colon cancer	up	51393	TRPV2
DOID:219	colon cancer	up	79042	TSEN34
DOID:219	colon cancer	up	10102	TSFM
DOID:219	colon cancer	up	7252	TSHB
DOID:219	colon cancer	up	25987	TSKU
DOID:219	colon cancer	up	81619	TSPAN14
DOID:219	colon cancer	up	55720	TSR1
DOID:219	colon cancer	up	115939	TSR3
DOID:219	colon cancer	up	7260	TSSC1
DOID:219	colon cancer	up	7264	TSTA3
DOID:219	colon cancer	up	55622	TTC27
DOID:219	colon cancer	up	7270	TTF1
DOID:219	colon cancer	up	9675	TTI1
DOID:219	colon cancer	up	7272	TTK
DOID:219	colon cancer	up	10426	TUBGCP3
DOID:219	colon cancer	up	7289	TULP3
DOID:219	colon cancer	up	56995	TULP4
DOID:219	colon cancer	up	64852	TUT1
DOID:219	colon cancer	up	221830	TWISTNB
DOID:219	colon cancer	up	200081	TXLNA
DOID:219	colon cancer	up	55787	TXLNG
DOID:219	colon cancer	up	10190	TXNDC9
DOID:219	colon cancer	up	7298	TYMS
DOID:219	colon cancer	up	11338	U2AF2
DOID:219	colon cancer	up	7317	UBA1
DOID:219	colon cancer	up	10054	UBA2
DOID:219	colon cancer	up	7311	UBA52
DOID:219	colon cancer	up	55236	UBA6
DOID:219	colon cancer	up	9898	UBAP2L
DOID:219	colon cancer	up	11065	UBE2C
DOID:219	colon cancer	up	7327	UBE2G2
DOID:219	colon cancer	up	7328	UBE2H
DOID:219	colon cancer	up	7329	UBE2I
DOID:219	colon cancer	up	7334	UBE2N
DOID:219	colon cancer	up	63893	UBE2O
DOID:219	colon cancer	up	55585	UBE2Q1
DOID:219	colon cancer	up	7336	UBE2V2
DOID:219	colon cancer	up	55284	UBE2W
DOID:219	colon cancer	up	9690	UBE3C
DOID:219	colon cancer	up	56061	UBFD1
DOID:219	colon cancer	up	29914	UBIAD1
DOID:219	colon cancer	up	8266	UBL4A
DOID:219	colon cancer	up	22888	UBOX5
DOID:219	colon cancer	up	51366	UBR5
DOID:219	colon cancer	up	80019	UBTD1
DOID:219	colon cancer	up	23190	UBXN4
DOID:219	colon cancer	up	26043	UBXN7
DOID:219	colon cancer	up	7371	UCK2
DOID:219	colon cancer	up	51569	UFM1
DOID:219	colon cancer	up	56886	UGGT1
DOID:219	colon cancer	up	55757	UGGT2
DOID:219	colon cancer	up	7372	UMPS
DOID:219	colon cancer	up	9094	UNC119
DOID:219	colon cancer	up	54346	UNC93A
DOID:219	colon cancer	up	81622	UNC93B1
DOID:219	colon cancer	up	7374	UNG
DOID:219	colon cancer	up	51733	UPB1
DOID:219	colon cancer	up	5976	UPF1
DOID:219	colon cancer	up	65109	UPF3B
DOID:219	colon cancer	up	7348	UPK1B
DOID:219	colon cancer	up	55245	UQCC1
DOID:219	colon cancer	up	8725	URI1
DOID:219	colon cancer	up	7398	USP1
DOID:219	colon cancer	up	9100	USP10
DOID:219	colon cancer	up	84669	USP32
DOID:219	colon cancer	up	57602	USP36
DOID:219	colon cancer	up	10713	USP39
DOID:219	colon cancer	up	9712	USP6NL
DOID:219	colon cancer	up	8239	USP9X
DOID:219	colon cancer	up	10208	USPL1
DOID:219	colon cancer	up	10813	UTP14A
DOID:219	colon cancer	up	51096	UTP18
DOID:219	colon cancer	up	55813	UTP6
DOID:219	colon cancer	up	55697	VAC14
DOID:219	colon cancer	up	9217	VAPB
DOID:219	colon cancer	up	7407	VARS
DOID:219	colon cancer	up	7410	VAV2
DOID:219	colon cancer	up	7411	VBP1
DOID:219	colon cancer	up	1462	VCAN
DOID:219	colon cancer	up	7415	VCP
DOID:219	colon cancer	up	7422	VEGFA
DOID:219	colon cancer	up	55591	VEZT
DOID:219	colon cancer	up	51442	VGLL1
DOID:219	colon cancer	up	8876	VNN1
DOID:219	colon cancer	up	81552	VOPP1
DOID:219	colon cancer	up	27072	VPS41
DOID:219	colon cancer	up	51542	VPS54
DOID:219	colon cancer	up	7447	VSNL1
DOID:219	colon cancer	up	64856	VWA1
DOID:219	colon cancer	up	23063	WAPAL
DOID:219	colon cancer	up	51729	WBP11
DOID:219	colon cancer	up	11193	WBP4
DOID:219	colon cancer	up	114049	WBSCR22
DOID:219	colon cancer	up	11169	WDHD1
DOID:219	colon cancer	up	55759	WDR12
DOID:219	colon cancer	up	57418	WDR18
DOID:219	colon cancer	up	10885	WDR3
DOID:219	colon cancer	up	10785	WDR4
DOID:219	colon cancer	up	11152	WDR45
DOID:219	colon cancer	up	56270	WDR45B
DOID:219	colon cancer	up	9277	WDR46
DOID:219	colon cancer	up	284403	WDR62
DOID:219	colon cancer	up	55100	WDR70
DOID:219	colon cancer	up	54663	WDR74
DOID:219	colon cancer	up	79968	WDR76
DOID:219	colon cancer	up	79084	WDR77
DOID:219	colon cancer	up	80335	WDR82
DOID:219	colon cancer	up	55093	WDYHV1
DOID:219	colon cancer	up	7465	WEE1
DOID:219	colon cancer	up	11197	WIF1
DOID:219	colon cancer	up	26100	WIPI2
DOID:219	colon cancer	up	49856	WRAP73
DOID:219	colon cancer	up	55841	WWC3
DOID:219	colon cancer	up	51741	WWOX
DOID:219	colon cancer	up	56949	XAB2
DOID:219	colon cancer	up	63929	XPNPEP3
DOID:219	colon cancer	up	64328	XPO4
DOID:219	colon cancer	up	23214	XPO6
DOID:219	colon cancer	up	7515	XRCC1
DOID:219	colon cancer	up	7517	XRCC3
DOID:219	colon cancer	up	2547	XRCC6
DOID:219	colon cancer	up	64132	XYLT2
DOID:219	colon cancer	up	10413	YAP1
DOID:219	colon cancer	up	51067	YARS2
DOID:219	colon cancer	up	4904	YBX1
DOID:219	colon cancer	up	55689	YEATS2
DOID:219	colon cancer	up	10897	YIF1A
DOID:219	colon cancer	up	78992	YIPF2
DOID:219	colon cancer	up	54915	YTHDF1
DOID:219	colon cancer	up	51441	YTHDF2
DOID:219	colon cancer	up	7531	YWHAE
DOID:219	colon cancer	up	10971	YWHAQ
DOID:219	colon cancer	up	7534	YWHAZ
DOID:219	colon cancer	up	7528	YY1
DOID:219	colon cancer	up	51776	ZAK
DOID:219	colon cancer	up	79413	ZBED2
DOID:219	colon cancer	up	27107	ZBTB11
DOID:219	colon cancer	up	10009	ZBTB33
DOID:219	colon cancer	up	9877	ZC3H11A
DOID:219	colon cancer	up	55854	ZC3H15
DOID:219	colon cancer	up	23144	ZC3H3
DOID:219	colon cancer	up	23174	ZCCHC14
DOID:219	colon cancer	up	23390	ZDHHC17
DOID:219	colon cancer	up	254359	ZDHHC24
DOID:219	colon cancer	up	64429	ZDHHC6
DOID:219	colon cancer	up	79752	ZFAND1
DOID:219	colon cancer	up	7763	ZFAND5
DOID:219	colon cancer	up	65243	ZFP69B
DOID:219	colon cancer	up	7543	ZFX
DOID:219	colon cancer	up	23660	ZKSCAN5
DOID:219	colon cancer	up	9203	ZMYM3
DOID:219	colon cancer	up	9202	ZMYM4
DOID:219	colon cancer	up	51427	ZNF107
DOID:219	colon cancer	up	7559	ZNF12
DOID:219	colon cancer	up	7690	ZNF131
DOID:219	colon cancer	up	7705	ZNF146
DOID:219	colon cancer	up	7748	ZNF195
DOID:219	colon cancer	up	7752	ZNF200
DOID:219	colon cancer	up	7988	ZNF212
DOID:219	colon cancer	up	8187	ZNF239
DOID:219	colon cancer	up	58500	ZNF250
DOID:219	colon cancer	up	7574	ZNF26
DOID:219	colon cancer	up	10127	ZNF263
DOID:219	colon cancer	up	11179	ZNF277
DOID:219	colon cancer	up	23528	ZNF281
DOID:219	colon cancer	up	8427	ZNF282
DOID:219	colon cancer	up	7551	ZNF3
DOID:219	colon cancer	up	24149	ZNF318
DOID:219	colon cancer	up	25799	ZNF324
DOID:219	colon cancer	up	26152	ZNF337
DOID:219	colon cancer	up	79175	ZNF343
DOID:219	colon cancer	up	6940	ZNF354A
DOID:219	colon cancer	up	22891	ZNF365
DOID:219	colon cancer	up	79797	ZNF408
DOID:219	colon cancer	up	10224	ZNF443
DOID:219	colon cancer	up	26036	ZNF451
DOID:219	colon cancer	up	168544	ZNF467
DOID:219	colon cancer	up	64763	ZNF574
DOID:219	colon cancer	up	80110	ZNF614
DOID:219	colon cancer	up	9831	ZNF623
DOID:219	colon cancer	up	79759	ZNF668
DOID:219	colon cancer	up	79862	ZNF669
DOID:219	colon cancer	up	7553	ZNF7
DOID:219	colon cancer	up	349075	ZNF713
DOID:219	colon cancer	up	7625	ZNF74
DOID:219	colon cancer	up	7626	ZNF75D
DOID:219	colon cancer	up	51333	ZNF771
DOID:219	colon cancer	up	7633	ZNF79
DOID:219	colon cancer	up	7554	ZNF8
DOID:219	colon cancer	up	7637	ZNF84
DOID:219	colon cancer	up	741	ZNHIT2
DOID:219	colon cancer	up	8882	ZPR1
DOID:219	colon cancer	up	90204	ZSWIM1
DOID:219	colon cancer	up	55055	ZWILCH
DOID:219	colon cancer	up	11130	ZWINT
DOID:219	colon cancer	up	7791	ZYX
DOID:219	colon cancer	up	26009	ZZZ3
DOID:3393	coronary artery disease	down	56751	BARHL1
DOID:3393	coronary artery disease	down	7809	BSND
DOID:3393	coronary artery disease	down	102288414	C11orf98
DOID:3393	coronary artery disease	down	60437	CDH26
DOID:3393	coronary artery disease	down	160365	CLECL1
DOID:3393	coronary artery disease	down	84701	COX4I2
DOID:3393	coronary artery disease	down	283106	CSNK2A3
DOID:3393	coronary artery disease	down	285172	FAM126B
DOID:3393	coronary artery disease	down	145258	GSC
DOID:3393	coronary artery disease	down	3038	HAS3
DOID:3393	coronary artery disease	down	115106	HAUS1
DOID:3393	coronary artery disease	down	333932	HIST2H3A
DOID:3393	coronary artery disease	down	126306	JSRP1
DOID:3393	coronary artery disease	down	100505724	KRTAP9-7
DOID:3393	coronary artery disease	down	51258	MRPL51
DOID:3393	coronary artery disease	down	4638	MYLK
DOID:3393	coronary artery disease	down	440836	ODF3B
DOID:3393	coronary artery disease	down	284383	OR2Z1
DOID:3393	coronary artery disease	down	219981	OR5A2
DOID:3393	coronary artery disease	down	5197	PF4V1
DOID:3393	coronary artery disease	down	83694	RPS6KL1
DOID:3393	coronary artery disease	down	284948	SH2D6
DOID:3393	coronary artery disease	down	84255	SLC37A3
DOID:3393	coronary artery disease	down	255758	TCTEX1D2
DOID:3393	coronary artery disease	down	84314	TMEM107
DOID:3393	coronary artery disease	down	90407	TMEM41A
DOID:3393	coronary artery disease	down	7114	TMSB4X
DOID:3393	coronary artery disease	down	53840	TRIM34
DOID:3393	coronary artery disease	down	23567	ZNF346
DOID:3393	coronary artery disease	down	195828	ZNF367
DOID:3393	coronary artery disease	down	342933	ZSCAN5B
DOID:3393	coronary artery disease	up	102157402	AK6
DOID:3393	coronary artery disease	up	283373	ANKRD52
DOID:3393	coronary artery disease	up	145788	C15orf65
DOID:3393	coronary artery disease	up	26958	COPG2
DOID:3393	coronary artery disease	up	10815	CPLX1
DOID:3393	coronary artery disease	up	85403	EAF1
DOID:3393	coronary artery disease	up	131831	ERICH6
DOID:3393	coronary artery disease	up	29057	FAM156A
DOID:3393	coronary artery disease	up	84293	FAM213A
DOID:3393	coronary artery disease	up	286436	H2BFM
DOID:3393	coronary artery disease	up	84072	HORMAD1
DOID:3393	coronary artery disease	up	3209	HOXA13
DOID:3393	coronary artery disease	up	9592	IER2
DOID:3393	coronary artery disease	up	27152	INTU
DOID:3393	coronary artery disease	up	339855	KY
DOID:3393	coronary artery disease	up	90624	LYRM7
DOID:3393	coronary artery disease	up	219858	OR8B12
DOID:3393	coronary artery disease	up	5229	PGGT1B
DOID:3393	coronary artery disease	up	145814	PGPEP1L
DOID:3393	coronary artery disease	up	5277	PIGA
DOID:3393	coronary artery disease	up	256297	PTF1A
DOID:3393	coronary artery disease	up	1903	S1PR3
DOID:3393	coronary artery disease	up	81786	TRIM7
DOID:3393	coronary artery disease	up	158248	TTC16
DOID:3393	coronary artery disease	up	123016	TTC8
DOID:3393	coronary artery disease	up	92999	ZBTB47
DOID:3393	coronary artery disease	up	55055	ZWILCH
DOID:2531	hematologic cancer	down	10060	ABCC9
DOID:2531	hematologic cancer	down	9619	ABCG1
DOID:2531	hematologic cancer	down	57406	ABHD6
DOID:2531	hematologic cancer	down	53616	ADAM22
DOID:2531	hematologic cancer	down	10863	ADAM28
DOID:2531	hematologic cancer	down	10974	ADIRF
DOID:2531	hematologic cancer	down	199	AIF1
DOID:2531	hematologic cancer	down	202	AIM1
DOID:2531	hematologic cancer	down	9590	AKAP12
DOID:2531	hematologic cancer	down	10327	AKR1A1
DOID:2531	hematologic cancer	down	10000	AKT3
DOID:2531	hematologic cancer	down	216	ALDH1A1
DOID:2531	hematologic cancer	down	154796	AMOT
DOID:2531	hematologic cancer	down	129138	ANKRD54
DOID:2531	hematologic cancer	down	9639	ARHGEF10
DOID:2531	hematologic cancer	down	56938	ARNTL2
DOID:2531	hematologic cancer	down	57194	ATP10A
DOID:2531	hematologic cancer	down	9331	B4GALT6
DOID:2531	hematologic cancer	down	79870	BAALC
DOID:2531	hematologic cancer	down	274	BIN1
DOID:2531	hematologic cancer	down	81928	CABLES2
DOID:2531	hematologic cancer	down	23261	CAMTA1
DOID:2531	hematologic cancer	down	80071	CCDC15
DOID:2531	hematologic cancer	down	54535	CCHCR1
DOID:2531	hematologic cancer	down	923	CD6
DOID:2531	hematologic cancer	down	975	CD81
DOID:2531	hematologic cancer	down	8476	CDC42BPA
DOID:2531	hematologic cancer	down	999	CDH1
