mygene_sym	mygene_entrez	doid	slim_id	slim_name	case_query	control_query
LOC284837	284837	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC286009	286009	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC286189	286189	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC286190	286190	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC286367	286367	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC388210	388210	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC389607	389607	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC399491	399491	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC400511	400511	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC400863	400863	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC441124	441124	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC493754	493754	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC494150	494150	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC650157	650157	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC653739	653739	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC728637	728637	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC728690	728690	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC728819	728819	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC90834	90834	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
LOC93432	93432	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
MGC12488	84786	DOID_9970	DOID:9970	obesity	obesity == 'obesity'	obesity_control == 'obesity_control'
AGAP10	728127	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
C18orf49	400653	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
CLTC-IT1	100506863	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
CTB-174D11.1	728095	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
CXorf22	170063	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
CXorf30	645090	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
DKFZp451A211	400169	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
DKFZp564H213	440432	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
DSERG1	751816	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ00290	441310	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ11292	55338	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ13744	80078	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ16124	440867	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ20518	647476	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ22184	80164	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ25694	100128202	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ31306	379025	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ32955	150596	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ33544	728283	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ34521	646383	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ38379	285097	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ38668	644903	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ38717	401261	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ39080	441355	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ41757	440862	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ43681	388574	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ44796	401209	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ44838	644767	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
FLJ46026	400627	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LINC01002	729737	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100093631	100093631	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100128416	100128416	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100129361	100129361	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100130539	100130539	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100130938	100130938	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100132891	100132891	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100133862	100133862	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100287098	100287098	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100288814	100288814	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100288974	100288974	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100289098	100289098	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100293211	100293211	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100499221	100499221	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100505718	100505718	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100505811	100505811	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100505812	100505812	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100505902	100505902	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506014	100506014	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506172	100506172	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506351	100506351	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506379	100506379	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506538	100506538	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506558	100506558	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506827	100506827	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506870	100506870	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100506882	100506882	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507033	100507033	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507054	100507054	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507165	100507165	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507217	100507217	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507316	100507316	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507419	100507419	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507501	100507501	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100507530	100507530	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100509764	100509764	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100630918	100630918	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100653005	100653005	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100653086	100653086	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC100996425	100996425	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC145837	145837	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC154872	154872	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC158960	158960	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC253044	253044	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC253842	253842	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC283070	283070	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC283682	283682	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC283692	283692	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC283693	283693	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC283914	283914	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC284837	284837	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC286009	286009	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC286189	286189	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC286190	286190	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC286367	286367	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC388210	388210	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC389607	389607	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC399491	399491	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC441124	441124	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC493754	493754	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC494150	494150	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC650157	650157	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC653739	653739	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC728690	728690	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC728819	728819	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC90834	90834	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
LOC93432	93432	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
MGC12488	84786	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
SNORA73B	6081	DOID_8577	DOID:8577	ulcerative colitis	UC == 'UC'	UC_control == 'UC_control'
AGAP10	728127	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
C11orf39	100507450	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
C18orf49	400653	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
CLTC-IT1	100506863	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
CTB-174D11.1	728095	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
CXorf22	170063	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
CXorf30	645090	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
DKFZp451A211	400169	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
DKFZp564H213	440432	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ00290	441310	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ11292	55338	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ13744	80078	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ16124	440867	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ20518	647476	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ22184	80164	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ25694	100128202	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ25715	284241	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ27255	401281	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ31306	379025	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ32955	150596	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ33544	728283	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ34521	646383	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ38379	285097	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ38668	644903	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ38717	401261	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ39080	441355	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ41733	400870	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ41757	440862	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ45832	400841	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ46010	401191	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ46026	400627	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ46363	400002	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
FLJ46836	401554	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LCA10	643736	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100093631	100093631	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100128416	100128416	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100129361	100129361	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100130938	100130938	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100132891	100132891	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100133862	100133862	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100287098	100287098	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100289098	100289098	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100293211	100293211	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100499221	100499221	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100505718	100505718	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100505811	100505811	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100505812	100505812	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100505902	100505902	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506014	100506014	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506172	100506172	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506351	100506351	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506379	100506379	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506538	100506538	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506558	100506558	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506827	100506827	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506870	100506870	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100506882	100506882	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100507033	100507033	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100507054	100507054	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100507165	100507165	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100507316	100507316	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100507419	100507419	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100507501	100507501	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100509764	100509764	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100630918	100630918	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100653005	100653005	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100653086	100653086	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC100996425	100996425	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC101927129	101927129	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC102724631	102724631	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC145837	145837	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC154872	154872	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC158960	158960	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC253044	253044	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC253842	253842	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC283070	283070	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC283682	283682	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC283692	283692	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC283693	283693	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC283914	283914	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC284837	284837	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC286009	286009	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC286189	286189	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC286190	286190	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC286367	286367	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC388210	388210	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC399491	399491	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC400511	400511	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
LOC400863	400863	DOID_1793	DOID:1793	pancreatic cancer	pancreatic_cancer == 'pancreatic_cancer'	pancreatic_cancer_control == 'pancreatic_cancer_control'
